;estado;sigla;regiao;cidade;populacao;pib;pib_percapita
5217;MINAS GERAIS;MG;SUDESTE;Guaraciaba;10820;44316.84375;4095.83007812
5218;MINAS GERAIS;MG;SUDESTE;Ferros;11531;58730.26953125;5093.25
5219;MINAS GERAIS;MG;SUDESTE;Oratorios;4538;27503.37695312;6060.68017578
5220;MINAS GERAIS;MG;SUDESTE;Joaima;15464;68067.1015625;4401.64990234
5221;MINAS GERAIS;MG;SUDESTE;Betim;441748;25183730.0;57009.26953125
5222;MINAS GERAIS;MG;SUDESTE;Guidoval;7523;51039.98046875;6784.52001953
5223;MINAS GERAIS;MG;SUDESTE;Nova Modica;3952;25803.06835938;6529.12011719
5224;MINAS GERAIS;MG;SUDESTE;Ibia;23069;564040.3125;24450.140625
5225;MINAS GERAIS;MG;SUDESTE;Capetinga;7326;60727.01953125;8289.25
5226;MINAS GERAIS;MG;SUDESTE;Japonvar;8536;31483.63085938;3688.34008789
5227;MINAS GERAIS;MG;SUDESTE;Planura;11138;348062.0;31249.94921875
5228;MINAS GERAIS;MG;SUDESTE;Japaraiba;3866;37439.67578125;9684.33984375
5229;MINAS GERAIS;MG;SUDESTE;Bom Jesus da Penha;3980;59391.4765625;14922.48046875
5230;MINAS GERAIS;MG;SUDESTE;Lagoa da Prata;47007;658043.375;13998.83984375
5231;MINAS GERAIS;MG;SUDESTE;Patis;5572;27132.82226562;4869.49023438
5232;MINAS GERAIS;MG;SUDESTE;Botumirim;6550;26801.24609375;4091.79003906
5233;MINAS GERAIS;MG;SUDESTE;Sao Domingos das Dores;5418;34492.50390625;6366.27978516
5234;MINAS GERAIS;MG;SUDESTE;Carlos Chagas;21212;195723.25;9227.00976562
5235;MINAS GERAIS;MG;SUDESTE;Frei Inocencio;9347;54560.2578125;5837.18994141
5236;MINAS GERAIS;MG;SUDESTE;Joanesia;5567;47648.38671875;8559.08007812
5237;MINAS GERAIS;MG;SUDESTE;Formiga;67178;699269.4375;10409.20019531
5238;MINAS GERAIS;MG;SUDESTE;Santa Barbara do Leste;7762;43049.03515625;5546.12988281
5239;MINAS GERAIS;MG;SUDESTE;Alto Jequitiba;8122;73914.4921875;9100.53027344
5240;MINAS GERAIS;MG;SUDESTE;Cajuri;4106;31722.73828125;7725.95019531
5241;MINAS GERAIS;MG;SUDESTE;Pote;15237;72084.265625;4730.87011719
5242;MINAS GERAIS;MG;SUDESTE;Jeceaba;6036;48413.43359375;8020.77978516
5243;MINAS GERAIS;MG;SUDESTE;Passa Quatro;15907;139200.046875;8750.87011719
5244;MINAS GERAIS;MG;SUDESTE;Paula Candido;9404;51212.125;5445.77978516
5245;MINAS GERAIS;MG;SUDESTE;Dionisio;10589;50279.2109375;4748.25
5246;MINAS GERAIS;MG;SUDESTE;Santa Rosa da Serra;3407;34233.875;10048.09960938
5247;MINAS GERAIS;MG;SUDESTE;Pouso Alegre;127974;2563770.5;20033.52929688
5248;MINAS GERAIS;MG;SUDESTE;Santa Vitoria;15791;281404.15625;17820.5390625
5249;MINAS GERAIS;MG;SUDESTE;Contagem;625393;15410450.0;24641.23046875
5250;MINAS GERAIS;MG;SUDESTE;Areado;13864;105690.2734375;7623.35986328
5251;MINAS GERAIS;MG;SUDESTE;Bocaina de Minas;5216;25390.21679688;4867.75976562
5252;MINAS GERAIS;MG;SUDESTE;Minduri;3665;31218.28125;8517.95019531
5253;MINAS GERAIS;MG;SUDESTE;Fronteira;15706;706347.25;44973.078125
5254;MINAS GERAIS;MG;SUDESTE;Rio Preto;5631;37442.55859375;6649.35986328
5255;MINAS GERAIS;MG;SUDESTE;Chiador;2974;22917.57617188;7705.97998047
5256;MINAS GERAIS;MG;SUDESTE;Visconde do Rio Branco;37228;498500.25;13390.46972656
5257;MINAS GERAIS;MG;SUDESTE;Marlieria;3793;20432.83398438;5386.97998047
5258;MINAS GERAIS;MG;SUDESTE;Matias Barbosa;13872;503760.125;36314.890625
5259;MINAS GERAIS;MG;SUDESTE;Brumadinho;34391;475015.625;13812.20996094
5260;MINAS GERAIS;MG;SUDESTE;Mutum;27123;178215.953125;6570.66015625
5261;MINAS GERAIS;MG;SUDESTE;Rio Manso;5266;37097.17578125;7044.66015625
5262;MINAS GERAIS;MG;SUDESTE;Lagoa Formosa;17134;153542.96875;8961.29980469
5263;MINAS GERAIS;MG;SUDESTE;Martinho Campos;12662;142586.734375;11261.0
5264;MINAS GERAIS;MG;SUDESTE;Buritis;22465;429076.75;19099.7890625
5265;MINAS GERAIS;MG;SUDESTE;Pitangui;26038;199301.484375;7654.25
5266;MINAS GERAIS;MG;SUDESTE;Jacui;7426;59960.48828125;8074.39990234
5267;MINAS GERAIS;MG;SUDESTE;Itajuba;90225;1455166.375;16128.19042969
5268;MINAS GERAIS;MG;SUDESTE;Itacarambi;18261;101189.3984375;5541.27978516
5269;MINAS GERAIS;MG;SUDESTE;Andrelandia;12369;91036.46875;7360.04980469
5270;MINAS GERAIS;MG;SUDESTE;Catuji;6633;27707.33203125;4177.18994141
5271;MINAS GERAIS;MG;SUDESTE;Sao Sebastiao do Rio Preto;1737;9779.67578125;5630.20996094
5272;MINAS GERAIS;MG;SUDESTE;Pedra Bonita;6751;41265.0546875;6112.43994141
5273;MINAS GERAIS;MG;SUDESTE;Sarzedo;25583;230657.375;9016.04003906
5274;MINAS GERAIS;MG;SUDESTE;Frutal;54819;786498.75;14347.19042969
5275;MINAS GERAIS;MG;SUDESTE;Santana do Manhuacu;8353;51455.734375;6160.14990234
5276;MINAS GERAIS;MG;SUDESTE;Arapora;6522;681050.8125;104423.609375
5277;MINAS GERAIS;MG;SUDESTE;Mar de Espanha;11658;78774.9609375;6757.16015625
5278;MINAS GERAIS;MG;SUDESTE;Pimenta;8525;94904.59375;11132.5
5279;MINAS GERAIS;MG;SUDESTE;Antonio Dias;9598;65187.90625;6791.81982422
5280;MINAS GERAIS;MG;SUDESTE;Buritizeiro;27068;241022.125;8904.3203125
5281;MINAS GERAIS;MG;SUDESTE;Alterosa;13810;104638.234375;7576.99023438
5282;MINAS GERAIS;MG;SUDESTE;Corinto;23048;147273.484375;6389.85986328
5283;MINAS GERAIS;MG;SUDESTE;Claraval;4453;49489.51171875;11113.75
5284;MINAS GERAIS;MG;SUDESTE;Tapira;3757;193151.859375;51411.19921875
5285;MINAS GERAIS;MG;SUDESTE;Jesuania;4983;36957.18359375;7416.64990234
5286;MINAS GERAIS;MG;SUDESTE;Eugenopolis;10769;65903.3984375;6119.72998047
5287;MINAS GERAIS;MG;SUDESTE;Santa Rita de Ibitipoca;3847;26947.62890625;7004.83984375
5288;MINAS GERAIS;MG;SUDESTE;Santo Antonio do Amparo;18125;136582.359375;7535.58007812
5289;MINAS GERAIS;MG;SUDESTE;Alfenas;75214;1093276.125;14535.54003906
5290;MINAS GERAIS;MG;SUDESTE;Teixeiras;12187;108453.5703125;8899.12011719
5291;MINAS GERAIS;MG;SUDESTE;Santo Antonio do Grama;4349;27253.79101562;6266.68017578
5292;MINAS GERAIS;MG;SUDESTE;Corrego Danta;3475;39413.9296875;11342.13964844
5293;MINAS GERAIS;MG;SUDESTE;Sao Geraldo;9846;58736.59375;5965.52978516
5294;MINAS GERAIS;MG;SUDESTE;Jaiba;32190;273967.125;8510.94042969
5295;MINAS GERAIS;MG;SUDESTE;Sao Miguel do Anta;7094;38750.4296875;5462.41992188
5296;MINAS GERAIS;MG;SUDESTE;Jacinto;12923;63906.41796875;4945.16992188
5297;MINAS GERAIS;MG;SUDESTE;Piau;3064;32944.35546875;10752.0703125
5298;MINAS GERAIS;MG;SUDESTE;Ipanema;17916;122971.7109375;6863.79003906
5299;MINAS GERAIS;MG;SUDESTE;Medina;21115;102444.59375;4851.74023438
5300;MINAS GERAIS;MG;SUDESTE;Entre Rios de Minas;14548;90063.109375;6190.75976562
5301;MINAS GERAIS;MG;SUDESTE;Dores do Turvo;4668;23571.6953125;5049.62988281
5302;MINAS GERAIS;MG;SUDESTE;Monte Carmelo;45975;593016.75;12898.6796875
5303;MINAS GERAIS;MG;SUDESTE;Virginia;8544;80305.2265625;9399.01953125
5304;MINAS GERAIS;MG;SUDESTE;Ipatinga;244508;5659344.0;23145.83984375
5305;MINAS GERAIS;MG;SUDESTE;Ouro Branco;35475;1662534.75;46864.96875
5306;MINAS GERAIS;MG;SUDESTE;Barao de Monte Alto;5700;35169.77734375;6170.14013672
5307;MINAS GERAIS;MG;SUDESTE;Cipotanea;6807;26904.2578125;3952.43994141
5308;MINAS GERAIS;MG;SUDESTE;Goncalves;4450;24095.359375;5414.68994141
5309;MINAS GERAIS;MG;SUDESTE;Santo Antonio do Jacinto;11458;51993.1171875;4537.70996094
5310;MINAS GERAIS;MG;SUDESTE;Bom Jesus do Galho;15462;79765.8828125;5158.83007812
5311;MINAS GERAIS;MG;SUDESTE;Santo Hipolito;3673;29863.35351562;8130.50976562
5312;MINAS GERAIS;MG;SUDESTE;Ituiutaba;96759;1773226.375;18326.22070312
5313;MINAS GERAIS;MG;SUDESTE;Campo Belo;53653;399429.71875;7444.68994141
5314;MINAS GERAIS;MG;SUDESTE;Sao Francisco de Sales;5314;93887.5625;17667.9609375
5315;MINAS GERAIS;MG;SUDESTE;Conselheiro Lafaiete;114579;896665.25;7825.74023438
5316;MINAS GERAIS;MG;SUDESTE;Sao Sebastiao do Anta;5723;35345.015625;6175.95996094
5317;MINAS GERAIS;MG;SUDESTE;Passabem;1825;10328.00292969;5659.18017578
5318;MINAS GERAIS;MG;SUDESTE;Franciscopolis;5662;29466.71484375;5204.29003906
5319;MINAS GERAIS;MG;SUDESTE;Leandro Ferreira;2986;26655.82617188;8926.9296875
5320;MINAS GERAIS;MG;SUDESTE;Moeda;4667;28248.98828125;6052.91992188
5321;MINAS GERAIS;MG;SUDESTE;Inhauma;5565;68338.0546875;12279.96972656
5322;MINAS GERAIS;MG;SUDESTE;Paulistas;5002;24270.41015625;4852.14013672
5323;MINAS GERAIS;MG;SUDESTE;Cachoeira de Minas;11250;106102.0625;9431.29003906
5324;MINAS GERAIS;MG;SUDESTE;Arantina;2538;15086.69824219;5944.33007812
5325;MINAS GERAIS;MG;SUDESTE;Galileia;7563;44373.015625;5867.12011719
5326;MINAS GERAIS;MG;SUDESTE;Cachoeira de Pajeu;9537;48175.328125;5051.41015625
5327;MINAS GERAIS;MG;SUDESTE;Novorizonte;5136;20142.61914062;3921.85009766
5328;MINAS GERAIS;MG;SUDESTE;Braunas;5332;65603.265625;12303.69042969
5329;MINAS GERAIS;MG;SUDESTE;Alem Paraiba;34591;623284.1875;18018.6796875
5330;MINAS GERAIS;MG;SUDESTE;Manga;21338;123213.34375;5774.35986328
5331;MINAS GERAIS;MG;SUDESTE;Abre Campo;13177;93464.46875;7093.0
5332;MINAS GERAIS;MG;SUDESTE;Capitolio;7864;80691.7890625;10260.91015625
5333;MINAS GERAIS;MG;SUDESTE;Santa Barbara;27571;188565.171875;6839.25976562
5334;MINAS GERAIS;MG;SUDESTE;Montalvania;16135;67271.9453125;4169.31982422
5335;MINAS GERAIS;MG;SUDESTE;Caxambu;21431;149701.171875;6985.25976562
5336;MINAS GERAIS;MG;SUDESTE;Bocaiuva;46624;359393.65625;7708.33984375
5337;MINAS GERAIS;MG;SUDESTE;Sao Goncalo do Abaete;6546;98287.625;15014.91015625
5338;MINAS GERAIS;MG;SUDESTE;Mirabela;13252;56364.48828125;4253.27978516
5339;MINAS GERAIS;MG;SUDESTE;Pavao;9155;45973.15234375;5021.64013672
5340;MINAS GERAIS;MG;SUDESTE;Presidente Juscelino;4385;31442.37695312;7170.43994141
5341;MINAS GERAIS;MG;SUDESTE;Sobralia;6116;32241.73046875;5271.70019531
5342;MINAS GERAIS;MG;SUDESTE;Doresopolis;1578;15603.35839844;9888.05957031
5343;MINAS GERAIS;MG;SUDESTE;Lagamar;7873;81778.8359375;10387.25
5344;MINAS GERAIS;MG;SUDESTE;Dom Vicoso;3117;17604.30664062;5647.83984375
5345;MINAS GERAIS;MG;SUDESTE;Santa Cruz do Escalvado;5321;33541.890625;6303.68017578
5346;MINAS GERAIS;MG;SUDESTE;Sao Pedro da Uniao;5386;54260.28125;10074.3203125
5347;MINAS GERAIS;MG;SUDESTE;Divisopolis;8463;45420.76953125;5366.97998047
5348;MINAS GERAIS;MG;SUDESTE;Corrego do Bom Jesus;3824;21700.81640625;5674.89990234
5349;MINAS GERAIS;MG;SUDESTE;Gameleiras;5392;33918.8046875;6290.58007812
5350;MINAS GERAIS;MG;SUDESTE;Argirita;3051;23857.28515625;7819.5
5351;MINAS GERAIS;MG;SUDESTE;Pratapolis;8800;97188.8203125;11044.1796875
5352;MINAS GERAIS;MG;SUDESTE;Baependi;18745;129998.0;6935.08007812
5353;MINAS GERAIS;MG;SUDESTE;Patos de Minas;139841;1734816.0;12405.62988281
5354;MINAS GERAIS;MG;SUDESTE;Piracema;6785;53671.14453125;7910.25976562
5355;MINAS GERAIS;MG;SUDESTE;Virgolandia;5819;29363.0703125;5046.06982422
5356;MINAS GERAIS;MG;SUDESTE;Piranguinho;8227;45661.71875;5550.22998047
5357;MINAS GERAIS;MG;SUDESTE;Antonio Carlos;11624;101540.734375;8735.44042969
5358;MINAS GERAIS;MG;SUDESTE;Estrela do Indaia;3787;38553.88671875;10180.58984375
5359;MINAS GERAIS;MG;SUDESTE;Ninheira;11031;43108.296875;3907.91992188
5360;MINAS GERAIS;MG;SUDESTE;Padre Carvalho;6176;21259.1953125;3442.22998047
5361;MINAS GERAIS;MG;SUDESTE;Nova Resende;14686;135550.21875;9229.88964844
5362;MINAS GERAIS;MG;SUDESTE;Carmo da Mata;11446;78843.171875;6888.27001953
5363;MINAS GERAIS;MG;SUDESTE;Biquinhas;2621;25742.21875;9821.53027344
5364;MINAS GERAIS;MG;SUDESTE;Carmo de Minas;14397;114079.328125;7923.83007812
5365;MINAS GERAIS;MG;SUDESTE;Araponga;8328;42462.0234375;5098.70996094
5366;MINAS GERAIS;MG;SUDESTE;Iapu;11501;53168.58203125;4622.95019531
5367;MINAS GERAIS;MG;SUDESTE;Riacho dos Machados;9716;53384.8203125;5494.52978516
5368;MINAS GERAIS;MG;SUDESTE;Cana Verde;5915;41001.44921875;6931.77978516
5369;MINAS GERAIS;MG;SUDESTE;Pirajuba;4059;168040.40625;41399.4609375
5370;MINAS GERAIS;MG;SUDESTE;Carmopolis de Minas;16624;167493.75;10075.41992188
5371;MINAS GERAIS;MG;SUDESTE;Andradas;36633;408386.53125;11148.04980469
5372;MINAS GERAIS;MG;SUDESTE;Sao Sebastiao do Paraiso;64800;909921.375;14042.0
5373;MINAS GERAIS;MG;SUDESTE;Alvorada de Minas;3588;20812.60742188;5800.62011719
5374;MINAS GERAIS;MG;SUDESTE;Tabuleiro;4068;24435.87109375;6006.85009766
5375;MINAS GERAIS;MG;SUDESTE;Manhuacu;78605;1108459.75;14101.63964844
5376;MINAS GERAIS;MG;SUDESTE;Itabira;110419;3415340.0;30930.73046875
5377;MINAS GERAIS;MG;SUDESTE;Sao Jose do Alegre;4066;24601.56054688;6050.56005859
5378;MINAS GERAIS;MG;SUDESTE;Bandeira;5521;25582.24414062;4633.62988281
5379;MINAS GERAIS;MG;SUDESTE;Alpercata;7252;40111.55859375;5531.10009766
5380;MINAS GERAIS;MG;SUDESTE;Santa Luzia;231607;1786026.125;7711.45019531
5381;MINAS GERAIS;MG;SUDESTE;Glaucilandia;3072;17455.43164062;5682.10986328
5382;MINAS GERAIS;MG;SUDESTE;Santo Antonio do Aventureiro;3600;22728.75585938;6313.54003906
5383;MINAS GERAIS;MG;SUDESTE;Santa Juliana;11571;283207.6875;24475.65039062
5384;MINAS GERAIS;MG;SUDESTE;Caparao;4991;43127.42578125;8641.04003906
5385;MINAS GERAIS;MG;SUDESTE;Central de Minas;6821;37185.7265625;5451.64990234
5386;MINAS GERAIS;MG;SUDESTE;Canapolis;11865;262747.75;22144.76953125
5387;MINAS GERAIS;MG;SUDESTE;Gurinhata;6228;88027.0;14134.0703125
5388;MINAS GERAIS;MG;SUDESTE;Fronteira dos Vales;4980;21192.48828125;4255.52001953
5389;MINAS GERAIS;MG;SUDESTE;Verdelandia;8514;64725.09375;7602.20019531
5390;MINAS GERAIS;MG;SUDESTE;Berizal;4655;17727.66210938;3808.31005859
5391;MINAS GERAIS;MG;SUDESTE;Belmiro Braga;3079;32525.99804688;10563.8203125
5392;MINAS GERAIS;MG;SUDESTE;Espinosa;32461;136152.84375;4194.35009766
5393;MINAS GERAIS;MG;SUDESTE;Indianopolis;6671;286319.625;42920.05078125
5394;MINAS GERAIS;MG;SUDESTE;Mateus Leme;26862;337752.53125;12573.62011719
5395;MINAS GERAIS;MG;SUDESTE;Congonhas do Norte;5335;20812.99609375;3901.2199707
5396;MINAS GERAIS;MG;SUDESTE;Governador Valadares;263274;2845814.0;10809.3203125
5397;MINAS GERAIS;MG;SUDESTE;Sao Roque de Minas;6301;101647.859375;16132.01953125
5398;MINAS GERAIS;MG;SUDESTE;Piedade do Rio Grande;4871;173165.03125;35550.19921875
5399;MINAS GERAIS;MG;SUDESTE;Coromandel;28296;475813.28125;16815.5703125
5400;MINAS GERAIS;MG;SUDESTE;Piedade dos Gerais;4762;27067.94140625;5684.14990234
5401;MINAS GERAIS;MG;SUDESTE;Cambui;26365;326565.71875;12386.33007812
5402;MINAS GERAIS;MG;SUDESTE;Carmesia;2712;13151.90039062;4849.52001953
5403;MINAS GERAIS;MG;SUDESTE;Rio Acima;8685;85513.75;9846.13964844
5404;MINAS GERAIS;MG;SUDESTE;Itauna;85838;1224195.625;14261.70019531
5405;MINAS GERAIS;MG;SUDESTE;Rio Doce;2656;16774.27734375;6315.62011719
5406;MINAS GERAIS;MG;SUDESTE;Pratinha;3435;61587.046875;17929.26953125
5407;MINAS GERAIS;MG;SUDESTE;Dom Cavati;5811;28930.48242188;4978.56982422
5408;MINAS GERAIS;MG;SUDESTE;Aiuruoca;6210;52582.87109375;8467.45019531
5409;MINAS GERAIS;MG;SUDESTE;Felisburgo;7024;32274.11328125;4594.83007812
5410;MINAS GERAIS;MG;SUDESTE;Conceicao da Barra de Minas;4077;27938.48632812;6852.70996094
5411;MINAS GERAIS;MG;SUDESTE;Santa Rita do Sapucai;36150;597007.375;16514.73046875
5412;MINAS GERAIS;MG;SUDESTE;Itabirito;43832;817722.0;18655.8203125
5413;MINAS GERAIS;MG;SUDESTE;Astolfo Dutra;13109;127486.65625;9725.12011719
5414;MINAS GERAIS;MG;SUDESTE;Divino;20099;106150.0234375;5281.35986328
5415;MINAS GERAIS;MG;SUDESTE;Mato Verde;12957;58693.7109375;4529.87988281
5416;MINAS GERAIS;MG;SUDESTE;Sao Joao Nepomuceno;26160;177288.109375;6777.06982422
5417;MINAS GERAIS;MG;SUDESTE;Conceicao do Rio Verde;13244;113550.8984375;8573.75976562
5418;MINAS GERAIS;MG;SUDESTE;Paiva;1687;11832.640625;7014.00976562
5419;MINAS GERAIS;MG;SUDESTE;Bom Despacho;44265;499249.78125;11278.66015625
5420;MINAS GERAIS;MG;SUDESTE;Cruzilia;15373;104239.1171875;6780.66015625
5421;MINAS GERAIS;MG;SUDESTE;Arinos;18153;113755.6796875;6266.49023438
5422;MINAS GERAIS;MG;SUDESTE;Tumiritinga;6198;34187.10546875;5515.83007812
5423;MINAS GERAIS;MG;SUDESTE;Francisco Dumont;4987;28876.14648438;5790.27978516
5424;MINAS GERAIS;MG;SUDESTE;Vieiras;3899;29292.23242188;7512.75976562
5425;MINAS GERAIS;MG;SUDESTE;Antonio Prado de Minas;2070;14403.46777344;6958.20019531
5426;MINAS GERAIS;MG;SUDESTE;Engenheiro Caldas;10908;56074.13671875;5140.64013672
5427;MINAS GERAIS;MG;SUDESTE;Belo Vale;7470;47929.59765625;6416.27978516
5428;MINAS GERAIS;MG;SUDESTE;Itabirinha;10819;50568.87109375;4674.08007812
5429;MINAS GERAIS;MG;SUDESTE;Simonesia;17933;96474.9296875;5379.74023438
5430;MINAS GERAIS;MG;SUDESTE;Pocos de Caldas;151449;2818455.75;18609.9296875
5431;MINAS GERAIS;MG;SUDESTE;Carvalhos;4735;26771.07617188;5653.87011719
5432;MINAS GERAIS;MG;SUDESTE;Sabinopolis;16326;87639.6796875;5368.10986328
5433;MINAS GERAIS;MG;SUDESTE;Minas Novas;31647;120427.390625;3805.33007812
5434;MINAS GERAIS;MG;SUDESTE;Bela Vista de Minas;10333;57826.421875;5596.29003906
5435;MINAS GERAIS;MG;SUDESTE;Aracitaba;1885;15587.87890625;8269.4296875
5436;MINAS GERAIS;MG;SUDESTE;Salinas;38789;237517.859375;6123.33007812
5437;MINAS GERAIS;MG;SUDESTE;Angelandia;8571;47678.96484375;5562.81982422
5438;MINAS GERAIS;MG;SUDESTE;Catas Altas;4795;70746.1015625;14754.13964844
5439;MINAS GERAIS;MG;SUDESTE;Brasilandia de Minas;13593;134720.109375;9910.99023438
5440;MINAS GERAIS;MG;SUDESTE;Santana de Cataguases;3785;19561.33984375;5168.12011719
5441;MINAS GERAIS;MG;SUDESTE;Lassance;6651;127364.8671875;19149.73046875
5442;MINAS GERAIS;MG;SUDESTE;Ouro Verde de Minas;7215;29680.8046875;4113.75976562
5443;MINAS GERAIS;MG;SUDESTE;Bom Repouso;10826;84637.828125;7818.02001953
5444;MINAS GERAIS;MG;SUDESTE;Serra dos Aimores;8667;85138.171875;9823.25976562
5445;MINAS GERAIS;MG;SUDESTE;Guaxupe;49719;1037274.25;20862.73046875
5446;MINAS GERAIS;MG;SUDESTE;Candeias;16281;129657.625;7963.74023438
5447;MINAS GERAIS;MG;SUDESTE;Belo Horizonte;2452617;44595204.0;18182.69921875
5448;MINAS GERAIS;MG;SUDESTE;Santa Rita de Minas;5980;58281.58984375;9746.08007812
5449;MINAS GERAIS;MG;SUDESTE;Mario Campos;12029;75661.0546875;6289.89013672
5450;MINAS GERAIS;MG;SUDESTE;Caiana;4733;35661.89453125;7534.72998047
5451;MINAS GERAIS;MG;SUDESTE;Rubelita;8097;32559.80859375;4021.2199707
5452;MINAS GERAIS;MG;SUDESTE;Ladainha;17195;59610.83984375;3466.75
5453;MINAS GERAIS;MG;SUDESTE;Matipo;17017;157143.3125;9234.49023438
5454;MINAS GERAIS;MG;SUDESTE;Santa Maria do Salto;5989;25498.65429688;4257.58007812
5455;MINAS GERAIS;MG;SUDESTE;Itanhomi;12357;63975.62109375;5177.27978516
5456;MINAS GERAIS;MG;SUDESTE;Bicas;14309;95820.9765625;6696.54980469
5457;MINAS GERAIS;MG;SUDESTE;Barao de Cocais;28074;349174.84375;12437.66015625
5458;MINAS GERAIS;MG;SUDESTE;Luz;17835;245971.703125;13791.51953125
5459;MINAS GERAIS;MG;SUDESTE;Cristiano Otoni;5039;37144.7109375;7371.43994141
5460;MINAS GERAIS;MG;SUDESTE;Piedade de Ponte Nova;4273;31068.96875;7271.0
5461;MINAS GERAIS;MG;SUDESTE;Morro da Garca;2966;39328.984375;13259.94042969
5462;MINAS GERAIS;MG;SUDESTE;Conceicao do Mato Dentro;18534;111202.734375;5999.93017578
5463;MINAS GERAIS;MG;SUDESTE;Sao Geraldo da Piedade;4865;23582.0546875;4847.29003906
5464;MINAS GERAIS;MG;SUDESTE;Alpinopolis;18619;215429.453125;11570.41015625
5465;MINAS GERAIS;MG;SUDESTE;Ibiai;7907;37470.42578125;4738.89013672
5466;MINAS GERAIS;MG;SUDESTE;Ilicinea;11828;90500.046875;7651.33984375
5467;MINAS GERAIS;MG;SUDESTE;Conselheiro Pena;22539;167532.78125;7433.02001953
5468;MINAS GERAIS;MG;SUDESTE;Extrema;27155;1394322.5;51346.80078125
5469;MINAS GERAIS;MG;SUDESTE;Sete Lagoas;225358;4105512.0;18217.73046875
5470;MINAS GERAIS;MG;SUDESTE;Casa Grande;2129;17346.85742188;8147.89013672
5471;MINAS GERAIS;MG;SUDESTE;Soledade de Minas;5795;34376.37890625;5932.08007812
5472;MINAS GERAIS;MG;SUDESTE;Delta;7210;222820.390625;30904.34960938
5473;MINAS GERAIS;MG;SUDESTE;Ibertioga;5206;36401.06640625;6992.14013672
5474;MINAS GERAIS;MG;SUDESTE;Turvolandia;5020;66255.15625;13198.24023438
5475;MINAS GERAIS;MG;SUDESTE;Datas;5696;26411.16992188;4636.79003906
5476;MINAS GERAIS;MG;SUDESTE;Carandai;23286;286908.25;12321.05957031
5477;MINAS GERAIS;MG;SUDESTE;Dores de Guanhaes;5751;28126.56054688;4890.72998047
5478;MINAS GERAIS;MG;SUDESTE;Conceicao das Alagoas;21938;493776.125;22507.80078125
5479;MINAS GERAIS;MG;SUDESTE;Montes Claros;363227;3815101.25;10503.34960938
5480;MINAS GERAIS;MG;SUDESTE;Santa Rita de Jacutinga;5869;49552.31640625;8443.05957031
5481;MINAS GERAIS;MG;SUDESTE;Cuparaque;4561;25417.3125;5572.75
5482;MINAS GERAIS;MG;SUDESTE;Couto de Magalhaes de Minas;4560;21101.953125;4627.62011719
5483;MINAS GERAIS;MG;SUDESTE;Varjao de Minas;6520;89225.984375;13684.96972656
5484;MINAS GERAIS;MG;SUDESTE;Felixlandia;14287;146535.953125;10256.58984375
5485;MINAS GERAIS;MG;SUDESTE;Maria da Fe;14637;99384.8984375;6789.97998047
5486;MINAS GERAIS;MG;SUDESTE;Lavras;92542;1211762.625;13094.19042969
5487;MINAS GERAIS;MG;SUDESTE;Capim Branco;9276;44516.3515625;4799.08984375
5488;MINAS GERAIS;MG;SUDESTE;Santana do Paraiso;24695;201738.765625;8169.22021484
5489;MINAS GERAIS;MG;SUDESTE;Brasilia de Minas;32438;146346.96875;4511.58984375
5490;MINAS GERAIS;MG;SUDESTE;Coluna;9570;39630.35546875;4141.10009766
5491;MINAS GERAIS;MG;SUDESTE;Durande;7146;49162.2421875;6879.68994141
5492;MINAS GERAIS;MG;SUDESTE;Boa Esperanca;39254;426140.21875;10855.96972656
5493;MINAS GERAIS;MG;SUDESTE;Dom Bosco;3839;38927.5625;10140.03027344
5494;MINAS GERAIS;MG;SUDESTE;Gonzaga;5786;22850.0;3949.18994141
5495;MINAS GERAIS;MG;SUDESTE;Jaguaracu;2857;36942.16015625;12930.40039062
5496;MINAS GERAIS;MG;SUDESTE;Riachinho;8437;50315.84765625;5963.70996094
5497;MINAS GERAIS;MG;SUDESTE;Natalandia;3376;22510.84179688;6667.89990234
5498;MINAS GERAIS;MG;SUDESTE;Porteirinha;37842;151847.9375;4012.67993164
5499;MINAS GERAIS;MG;SUDESTE;Pedra do Indaia;4080;44977.984375;11024.01953125
5500;MINAS GERAIS;MG;SUDESTE;Bom Jesus do Amparo;5744;31200.84179688;5431.89990234
5501;MINAS GERAIS;MG;SUDESTE;Muriae;99628;927707.0;9311.70996094
5502;MINAS GERAIS;MG;SUDESTE;Pirapetinga;10636;173502.703125;16312.78027344
5503;MINAS GERAIS;MG;SUDESTE;Paineiras;4672;40149.4609375;8593.62988281
5504;MINAS GERAIS;MG;SUDESTE;Romaria;3636;97473.984375;26808.02929688
5505;MINAS GERAIS;MG;SUDESTE;Monte Formoso;4943;18110.59179688;3663.88989258
5506;MINAS GERAIS;MG;SUDESTE;Chacara;2762;19309.7890625;6991.22998047
5507;MINAS GERAIS;MG;SUDESTE;Capitao Andrade;5087;26140.63671875;5138.70996094
5508;MINAS GERAIS;MG;SUDESTE;Itatiaiucu;9364;329979.6875;35239.1796875
5509;MINAS GERAIS;MG;SUDESTE;Sao Joao do Manhuacu;9881;73657.171875;7454.43017578
5510;MINAS GERAIS;MG;SUDESTE;Virgem da Lapa;14685;55561.40234375;3783.55004883
5511;MINAS GERAIS;MG;SUDESTE;Confins;6072;1137906.0;187402.1875
5512;MINAS GERAIS;MG;SUDESTE;Comendador Gomes;3252;102237.5859375;31438.36914062
